Title,ArXiv Link,Paper Date,Date Added
Towards Robust Evaluation - A Comprehensive Taxonomy of Datasets and Metrics for Open Domain Question Answering in the Era of Large Language Models,https://arxiv.org/abs/2406.13232,2024-06-19,2024-06-21
Enhancing Language Model Factuality via Activation-Based Confidence Calibration and Guided Decoding,https://arxiv.org/abs/2406.13230,2024-06-19,2024-06-21
Probing the Emergence of Cross-lingual Alignment during LLM Training,https://arxiv.org/abs/2406.13229,2024-06-19,2024-06-21
AGSOA -Graph Neural Network Targeted Attack Based on Average Gradient and Structure Optimization,https://arxiv.org/abs/2406.13228,2024-06-19,2024-06-21
Communication-Efficient Federated Knowledge Graph Embedding with Entity-Wise Top-K Sparsification,https://arxiv.org/abs/2406.13225,2024-06-19,2024-06-21
MC-MKE - A Fine-Grained Multimodal Knowledge Editing Benchmark Emphasizing Modality Consistency,https://arxiv.org/abs/2406.13219,2024-06-19,2024-06-21
Bridging Law and Data - Augmenting Reasoning via a Semi-Structured Dataset with IRAC methodology,https://arxiv.org/abs/2406.13217,2024-06-19,2024-06-21
Combining Optimal Transport and Embedding-Based Approaches for More Expressiveness in Unsupervised Graph Alignment,https://arxiv.org/abs/2406.13216,2024-06-19,2024-06-21
Neural Residual Diffusion Models for Deep Scalable Vision Generation,https://arxiv.org/abs/2406.13215,2024-06-19,2024-06-21
Self-Explainable Temporal Graph Networks based on Graph Information Bottleneck,https://arxiv.org/abs/2406.13214,2024-06-19,2024-06-21
Multi-Meta-RAG - Improving RAG for Multi-Hop Queries using Database Filtering with LLM-Extracted Metadata,https://arxiv.org/abs/2406.13213,2024-06-19,2024-06-21
Toward Structure Fairness in Dynamic Graph Embedding - A Trend-aware Dual Debiasing Approach,https://arxiv.org/abs/2406.13201,2024-06-19,2024-06-21
RobGC - Towards Robust Graph Condensation,https://arxiv.org/abs/2406.13200,2024-06-19,2024-06-21
Learning Translations via Matrix Completion,https://arxiv.org/abs/2406.13195,2024-06-19,2024-06-21
PRESTO - Progressive Pretraining Enhances Synthetic Chemistry Outcomes,https://arxiv.org/abs/2406.13193,2024-06-19,2024-06-21
Synthetic Context Generation for Question Generation,https://arxiv.org/abs/2406.13188,2024-06-19,2024-06-21
Boosting Consistency in Dual Training for Long-Tailed Semi-Supervised Learning,https://arxiv.org/abs/2406.13187,2024-06-19,2024-06-21
Learnable In-Context Vector for Visual Question Answering,https://arxiv.org/abs/2406.13185,2024-06-19,2024-06-21
Communication-Efficient and Privacy-Preserving Decentralized Meta-Learning,https://arxiv.org/abs/2406.13183,2024-06-19,2024-06-21
Locating and Extracting Relational Concepts in Large Language Models,https://arxiv.org/abs/2406.13184,2024-06-19,2024-06-21
Sparse High Rank Adapters,https://arxiv.org/abs/2406.13175,2024-06-19,2024-06-21
Amphista - Accelerate LLM Inference with Bi-directional Multiple Drafting Heads in a Non-autoregressive Style,https://arxiv.org/abs/2406.13170,2024-06-19,2024-06-21
QRMeM - Unleash the Length Limitation through Question then Reflection Memory Mechanism,https://arxiv.org/abs/2406.13167,2024-06-19,2024-06-21
Enhancing supply chain security with automated machine learning,https://arxiv.org/abs/2406.13166,2024-06-19,2024-06-21
LLMatDesign - Autonomous Materials Discovery with Large Language Models,https://arxiv.org/abs/2406.13163,2024-06-19,2024-06-21
APPL - A Prompt Programming Language for Harmonious Integration of Programs and Large Language Model Prompts,https://arxiv.org/abs/2406.13161,2024-06-19,2024-06-21
Convolutional Kolmogorov-Arnold Networks,https://arxiv.org/abs/2406.13155,2024-06-19,2024-06-21
Conditional score-based diffusion models for solving inverse problems in mechanics,https://arxiv.org/abs/2406.13154,2024-06-19,2024-06-21
von Mises Quasi-Processes for Bayesian Circular Regression,https://arxiv.org/abs/2406.13151,2024-06-19,2024-06-21
A Simulation Environment for the Neuroevolution of Ant Colony Dynamics,https://arxiv.org/abs/2406.13147,2024-06-19,2024-06-21
Constructing and Evaluating Digital Twins - An Intelligent Framework for DT Development,https://arxiv.org/abs/2406.13145,2024-06-19,2024-06-21
DialSim - A Real-Time Simulator for Evaluating Long-Term Dialogue Understanding of Conversational Agents,https://arxiv.org/abs/2406.13144,2024-06-19,2024-06-21
Large Language Models are Biased Because They Are Large Language Models,https://arxiv.org/abs/2406.13138,2024-06-19,2024-06-21
Efficient Sharpness-Aware Minimization for Molecular Graph Transformer Models,https://arxiv.org/abs/2406.13137,2024-06-19,2024-06-21
PathoLM - Identifying pathogenicity from the DNA sequence through the Genome Foundation Model,https://arxiv.org/abs/2406.13133,2024-06-19,2024-06-21
When Parts are Greater Than Sums - Individual LLM Components Can Outperform Full Models,https://arxiv.org/abs/2406.13131,2024-06-19,2024-06-21
Advancing Retail Data Science - Comprehensive Evaluation of Synthetic Data,https://arxiv.org/abs/2406.13130,2024-06-19,2024-06-21
A New Approach for Evaluating and Improving the Performance of Segmentation Algorithms on Hard-to-Detect Blood Vessels,https://arxiv.org/abs/2406.13128,2024-06-19,2024-06-21
Oralytics Reinforcement Learning Algorithm,https://arxiv.org/abs/2406.13127,2024-06-19,2024-06-21
A Unified Framework for Combinatorial Optimization Based on Graph Neural Networks,https://arxiv.org/abs/2406.13125,2024-06-19,2024-06-21
Learning to Generate Answers with Citations via Factual Consistency Models,https://arxiv.org/abs/2406.13124,2024-06-19,2024-06-21
ViLCo-Bench - VIdeo Language COntinual learning Benchmark,https://arxiv.org/abs/2406.13123,2024-06-19,2024-06-21
"Can Long-Context Language Models Subsume Retrieval, RAG, SQL, and More?",https://arxiv.org/abs/2406.13121,2024-06-19,2024-06-21
Multi-Stage Balanced Distillation - Addressing Long-Tail Challenges in Sequence-Level Knowledge Distillation,https://arxiv.org/abs/2406.13114,2024-06-19,2024-06-21
Nutmeg and SPICE - Models and Data for Biomolecular Machine Learning,https://arxiv.org/abs/2406.13112,2024-06-18,2024-06-21
A Generic Method for Fine-grained Category Discovery in Natural Language Texts,https://arxiv.org/abs/2406.13103,2024-06-18,2024-06-21
On instabilities in neural network-based physics simulators,https://arxiv.org/abs/2406.13101,2024-06-18,2024-06-21
Sampling 3D Gaussian Scenes in Seconds with Latent Diffusion Models,https://arxiv.org/abs/2406.13099,2024-06-18,2024-06-21
Exploring and Benchmarking the Planning Capabilities of Large Language Models,https://arxiv.org/abs/2406.13094,2024-06-18,2024-06-21
RITA - A Real-time Interactive Talking Avatars Framework,https://arxiv.org/abs/2406.13093,2024-06-18,2024-06-21
Multilingual Synopses of Movie Narratives - A Dataset for Story Understanding,https://arxiv.org/abs/2406.13092,2024-06-18,2024-06-21
Exact Community Recovery (under Side Information) - Optimality of Spectral Algorithms,https://arxiv.org/abs/2406.13075,2024-06-18,2024-06-21
PIPPIN - Generating variable length full events from partons,https://arxiv.org/abs/2406.13074,2024-06-18,2024-06-21
NoiSec - Harnessing Noise for Security against Adversarial and Backdoor Attacks,https://arxiv.org/abs/2406.13073,2024-06-18,2024-06-21
Evaluating $n$-Gram Novelty of Language Models Using Rusty-DAWG,https://arxiv.org/abs/2406.13069,2024-06-18,2024-06-21
MaskPure - Improving Defense Against Text Adversaries with Stochastic Purification,https://arxiv.org/abs/2406.13066,2024-06-18,2024-06-21
Machine Learning and Optimization Techniques for Solving Inverse Kinematics in a 7-DOF Robotic Arm,https://arxiv.org/abs/2406.13064,2024-06-18,2024-06-21
Scale-Translation Equivariant Network for Oceanic Internal Solitary Wave Localization,https://arxiv.org/abs/2406.13060,2024-06-18,2024-06-21
Informed along the road - roadway capacity driven graph convolution network for network-wide traffic prediction,https://arxiv.org/abs/2406.13057,2024-06-18,2024-06-21
Think-then-Act - A Dual-Angle Evaluated Retrieval-Augmented Generation,https://arxiv.org/abs/2406.13050,2024-06-18,2024-06-21
Assessing AI vs Human-Authored Spear Phishing SMS Attacks - An Empirical Study Using the TRAPD Method,https://arxiv.org/abs/2406.13049,2024-06-18,2024-06-21
Bayesian-LoRA - LoRA based Parameter Efficient Fine-Tuning using Optimal Quantization levels and Rank Values trough Differentiable Bayesian Gates,https://arxiv.org/abs/2406.13046,2024-06-18,2024-06-21
Accelerated Stochastic Min-Max Optimization Based on Bias-corrected Momentum,https://arxiv.org/abs/2406.13041,2024-06-18,2024-06-21
Traffic Prediction considering Multiple Levels of Spatial-temporal Information - A Multi-scale Graph Wavelet-based Approach,https://arxiv.org/abs/2406.13038,2024-06-18,2024-06-21
Sharp detection of low-dimensional structure in probability measures via dimensional logarithmic Sobolev inequalities,https://arxiv.org/abs/2406.13036,2024-06-18,2024-06-21
D2O -Dynamic Discriminative Operations for Efficient Generative Inference of Large Language Models,https://arxiv.org/abs/2406.13035,2024-06-18,2024-06-21
Real-time Yemeni Currency Detection,https://arxiv.org/abs/2406.13034,2024-06-18,2024-06-21
ABNet - Attention BarrierNet for Safe and Scalable Robot Learning,https://arxiv.org/abs/2406.13025,2024-06-18,2024-06-21
Data Plagiarism Index - Characterizing the Privacy Risk of Data-Copying in Tabular Generative Models,https://arxiv.org/abs/2406.13012,2024-06-18,2024-06-21
Detecting Errors through Ensembling Prompts (DEEP) - An End-to-End LLM Framework for Detecting Factual Errors,https://arxiv.org/abs/2406.13009,2024-06-18,2024-06-21
ClaudesLens - Uncertainty Quantification in Computer Vision Models,https://arxiv.org/abs/2406.13008,2024-06-18,2024-06-21
Articulatory Encodec - Vocal Tract Kinematics as a Codec for Speech,https://arxiv.org/abs/2406.12998,2024-06-18,2024-06-21
Suitability of CCA for Generating Latent State/ Variables in Multi-View Textual Data,https://arxiv.org/abs/2406.12997,2024-06-18,2024-06-21
Additive regularization schedule for neural architecture search,https://arxiv.org/abs/2406.12992,2024-06-18,2024-06-21
Reinforcement Learning for Corporate Bond Trading - A Sell Side Perspective,https://arxiv.org/abs/2406.12983,2024-06-18,2024-06-21
SHIELD - Evaluation and Defense Strategies for Copyright Compliance in LLM Text Generation,https://arxiv.org/abs/2406.12975,2024-06-18,2024-06-21
Interpretable Preferences via Multi-Objective Reward Modeling and Mixture-of-Experts,https://arxiv.org/abs/2406.12845,2024-06-18,2024-06-21
Synergizing Foundation Models and Federated Learning - A Survey,https://arxiv.org/abs/2406.12844,2024-06-18,2024-06-21
Demystifying Higher-Order Graph Neural Networks,https://arxiv.org/abs/2406.12841,2024-06-18,2024-06-21
Evaluating the design space of diffusion-based generative models,https://arxiv.org/abs/2406.12839,2024-06-18,2024-06-21
LayerMerge - Neural Network Depth Compression through Layer Pruning and Merging,https://arxiv.org/abs/2406.12837,2024-06-18,2024-06-21
Influence Maximization via Graph Neural Bandits,https://arxiv.org/abs/2406.12835,2024-06-18,2024-06-21
LaMDA - Large Model Fine-Tuning via Spectrally Decomposed Low-Dimensional Adaptation,https://arxiv.org/abs/2406.12832,2024-06-18,2024-06-21
VIA - A Spatiotemporal Video Adaptation Framework for Global and Local Video Editing,https://arxiv.org/abs/2406.12831,2024-06-18,2024-06-21
What Are the Odds? Language Models Are Capable of Probabilistic Reasoning,https://arxiv.org/abs/2406.12830,2024-06-18,2024-06-21
From RAGs to rich parameters - Probing how language models utilize external knowledge over parametric information for factual queries,https://arxiv.org/abs/2406.12824,2024-06-18,2024-06-21
Neural Approximate Mirror Maps for Constrained Diffusion Models,https://arxiv.org/abs/2406.12816,2024-06-18,2024-06-21
Adversarial Attacks on Multimodal Agents,https://arxiv.org/abs/2406.12814,2024-06-18,2024-06-21
Can Large Language Models Always Solve Easy Problems if They Can Solve Harder Ones?,https://arxiv.org/abs/2406.12809,2024-06-18,2024-06-21
Graph Neural Networks in Histopathology - Emerging Trends and Future Directions,https://arxiv.org/abs/2406.12808,2024-06-18,2024-06-21
Identifying Performance-Sensitive Configurations in Software Systems through Code Analysis with LLM Agents,https://arxiv.org/abs/2406.12806,2024-06-18,2024-06-21
Scalable Rule Lists Learning with Sampling,https://arxiv.org/abs/2406.12803,2024-06-18,2024-06-21
The Limits of Pure Exploration in POMDPs - When the Observation Entropy is Enough,https://arxiv.org/abs/2406.12795,2024-06-18,2024-06-21
ChatGLM - A Family of Large Language Models from GLM-130B to GLM-4 All Tools,https://arxiv.org/abs/2406.12793,2024-06-18,2024-06-21
Generating Educational Materials with Different Levels of Readability using LLMs,https://arxiv.org/abs/2406.12787,2024-06-18,2024-06-21
In-Context Learning of Energy Functions,https://arxiv.org/abs/2406.12785,2024-06-18,2024-06-21
UBENCH - Benchmarking Uncertainty in Large Language Models with Multiple Choice Questions,https://arxiv.org/abs/2406.12784,2024-06-18,2024-06-21
Composited-Nested-Learning with Data Augmentation for Nested Named Entity Recognition,https://arxiv.org/abs/2406.12779,2024-06-18,2024-06-21
Hopping Too Late - Exploring the Limitations of Large Language Models on Multi-Hop Queries,https://arxiv.org/abs/2406.12775,2024-06-18,2024-06-21
Towards Exact Gradient-based Training on Analog In-memory Computing,https://arxiv.org/abs/2406.12774,2024-06-18,2024-06-21
First-Order Methods for Linearly Constrained Bilevel Optimization,https://arxiv.org/abs/2406.12771,2024-06-18,2024-06-21
Informatics & dairy industry coalition - AI trends and present challenges,https://arxiv.org/abs/2406.12770,2024-06-18,2024-06-21
Latent Intuitive Physics - Learning to Transfer Hidden Physics from A 3D Video,https://arxiv.org/abs/2406.12769,2024-06-18,2024-06-21
Quasi-Bayes meets Vines,https://arxiv.org/abs/2406.12764,2024-06-18,2024-06-21
Implicit Bias of Mirror Flow on Separable Data,https://arxiv.org/abs/2406.12763,2024-06-18,2024-06-21
Unsupervised explainable activity prediction in competitive Nordic Walking from experimental data,https://arxiv.org/abs/2406.12762,2024-06-18,2024-06-21
GFM4MPM - Towards Geospatial Foundation Models for Mineral Prospectivity Mapping,https://arxiv.org/abs/2406.12756,2024-06-18,2024-06-21
Chumor 1.0 - A Truly Funny and Challenging Chinese Humor Understanding Dataset from Ruo Zhi Ba,https://arxiv.org/abs/2406.12754,2024-06-18,2024-06-21
OlympicArena - Benchmarking Multi-discipline Cognitive Reasoning for Superintelligent AI,https://arxiv.org/abs/2406.12753,2024-06-18,2024-06-21
Extracting Training Data from Unconditional Diffusion Models,https://arxiv.org/abs/2406.12752,2024-06-18,2024-06-21
TSI-Bench - Benchmarking Time Series Imputation,https://arxiv.org/abs/2406.12747,2024-06-18,2024-06-21
Rationale-based Ensemble of Multiple QA Strategies for Zero-shot Knowledge-based VQA,https://arxiv.org/abs/2406.12746,2024-06-18,2024-06-21
Ensuring Both Positivity and Stability Using Sector-Bounded Nonlinearity for Systems with Neural Network Controllers,https://arxiv.org/abs/2406.12744,2024-06-18,2024-06-21
"Benchmarking Multi-Image Understanding in Vision and Language Models - Perception, Knowledge, Reasoning, and Multi-Hop Reasoning",https://arxiv.org/abs/2406.12742,2024-06-18,2024-06-21
Self-Distillation for Model Stacking Unlocks Cross-Lingual NLU in 200+ Languages,https://arxiv.org/abs/2406.12739,2024-06-18,2024-06-21
Large Language Model as a Universal Clinical Multi-task Decoder,https://arxiv.org/abs/2406.12738,2024-06-18,2024-06-21
Beyond Visual Appearances - Privacy-sensitive Objects Identification via Hybrid Graph Reasoning,https://arxiv.org/abs/2406.12736,2024-06-18,2024-06-21
Automatic generation of insights from workers' actions in industrial workflows with explainable Machine Learning,https://arxiv.org/abs/2406.12732,2024-06-18,2024-06-21
Predicting the energetic proton flux with a machine learning regression algorithm,https://arxiv.org/abs/2406.12730,2024-06-18,2024-06-21
Can Large Language Models Code Like a Linguist? - A Case Study in Low Resource Sound Law Induction,https://arxiv.org/abs/2406.12725,2024-06-18,2024-06-21
BIOSCAN-5M - A Multimodal Dataset for Insect Biodiversity,https://arxiv.org/abs/2406.12723,2024-06-18,2024-06-21
On the Robustness of Language Models for Tabular Question Answering,https://arxiv.org/abs/2406.12719,2024-06-18,2024-06-21
AGLA - Mitigating Object Hallucinations in Large Vision-Language Models with Assembly of Global and Local Attention,https://arxiv.org/abs/2406.12718,2024-06-18,2024-06-21
Enhancing Spatio-temporal Quantile Forecasting with Curriculum Learning - Lessons Learned,https://arxiv.org/abs/2406.12709,2024-06-18,2024-06-21
AgentReview - Exploring Peer Review Dynamics with LLM Agents,https://arxiv.org/abs/2406.12708,2024-06-18,2024-06-21
Talk With Human-like Agents - Empathetic Dialogue Through Perceptible Acoustic Reception and Reaction,https://arxiv.org/abs/2406.12707,2024-06-18,2024-06-21
Jailbreak Paradox - The Achilles' Heel of LLMs,https://arxiv.org/abs/2406.12702,2024-06-18,2024-06-21
SUPER - Selfie Undistortion and Head Pose Editing with Identity Preservation,https://arxiv.org/abs/2406.12700,2024-06-18,2024-06-21
XXLTraffic - Expanding and Extremely Long Traffic Dataset for Ultra-Dynamic Forecasting Challenges,https://arxiv.org/abs/2406.12693,2024-06-18,2024-06-21
MAGIC - Generating Self-Correction Guideline for In-Context Text-to-SQL,https://arxiv.org/abs/2406.12692,2024-06-18,2024-06-21
Using LLMs to Aid Annotation and Collection of Clinically-Enriched Data in Bipolar Disorder and Schizophrenia,https://arxiv.org/abs/2406.12687,2024-06-18,2024-06-21
Pattern or Artifact? Interactively Exploring Embedding Quality with TRACE,https://arxiv.org/abs/2406.12953,2024-06-18,2024-06-21
Spatial Sequence Attention Network for Schizophrenia Classification from Structural Brain MR Images,https://arxiv.org/abs/2406.12683,2024-06-18,2024-06-21
Code Agents are State of the Art Software Testers,https://arxiv.org/abs/2406.12952,2024-06-18,2024-06-21
Measuring Psychological Depth in Language Models,https://arxiv.org/abs/2406.12680,2024-06-18,2024-06-21
Vernacular? I Barely Know Her - Challenges with Style Control and Stereotyping,https://arxiv.org/abs/2406.12679,2024-06-18,2024-06-21
Contraction rates for conjugate gradient and Lanczos approximate posteriors in Gaussian process regression,https://arxiv.org/abs/2406.12678,2024-06-18,2024-06-21
Estimating Knowledge in Large Language Models Without Generating a Single Token,https://arxiv.org/abs/2406.12673,2024-06-18,2024-06-21
Sparsifying dimensionality reduction of PDE solution data with Bregman learning,https://arxiv.org/abs/2406.12672,2024-06-18,2024-06-21
Stealth edits for provably fixing or attacking large language models,https://arxiv.org/abs/2406.12670,2024-06-18,2024-06-21
A Systematization of the Wagner Framework - Graph Theory Conjectures and Reinforcement Learning,https://arxiv.org/abs/2406.12667,2024-06-18,2024-06-21
CollabStory - Multi-LLM Collaborative Story Generation and Authorship Analysis,https://arxiv.org/abs/2406.12665,2024-06-18,2024-06-21
Do More Details Always Introduce More Hallucinations in LVLM-based Image Captioning?,https://arxiv.org/abs/2406.12663,2024-06-18,2024-06-21
SCORE - A 1D Reparameterization Technique to Break Bayesian Optimization's Curse of Dimensionality,https://arxiv.org/abs/2406.12661,2024-06-18,2024-06-21
Investigating the Role of Explainability and AI Literacy in User Compliance,https://arxiv.org/abs/2406.12660,2024-06-18,2024-06-21
A variational Bayes approach to debiased inference for low-dimensional parameters in high-dimensional linear regression,https://arxiv.org/abs/2406.12659,2024-06-18,2024-06-21
Federated Learning with a Single Shared Image,https://arxiv.org/abs/2406.12658,2024-06-18,2024-06-21
Benchmarks and Metrics for Evaluations of Code Generation - A Critical Review,https://arxiv.org/abs/2406.12655,2024-06-18,2024-06-21
Probabilistic Conceptual Explainers - Trustworthy Conceptual Explanations for Vision Foundation Models,https://arxiv.org/abs/2406.12649,2024-06-18,2024-06-21
Evaluating Transparency of Machine Generated Fact Checking Explanations,https://arxiv.org/abs/2406.12645,2024-06-18,2024-06-21
Hierarchical Prompting Taxonomy - A Universal Evaluation Framework for Large Language Models,https://arxiv.org/abs/2406.12644,2024-06-18,2024-06-21
DetectBench - Can Large Language Model Detect and Piece Together Implicit Evidence?,https://arxiv.org/abs/2406.12641,2024-06-18,2024-06-21
Research and Implementation of Data Enhancement Techniques for Graph Neural Networks,https://arxiv.org/abs/2406.12640,2024-06-18,2024-06-21
Ask-before-Plan - Proactive Language Agents for Real-World Planning,https://arxiv.org/abs/2406.12639,2024-06-18,2024-06-21
Efficient and Long-Tailed Generalization for Pre-trained Vision-Language Model,https://arxiv.org/abs/2406.12638,2024-06-18,2024-06-21
ScenEval - A Benchmark for Scenario-Based Evaluation of Code Generation,https://arxiv.org/abs/2406.12635,2024-06-18,2024-06-21
News Without Borders - Domain Adaptation of Multilingual Sentence Embeddings for Cross-lingual News Recommendation,https://arxiv.org/abs/2406.12634,2024-06-18,2024-06-21
SeTAR - Out-of-Distribution Detection with Selective Low-Rank Approximation,https://arxiv.org/abs/2406.12629,2024-06-18,2024-06-21
Judging the Judges - Evaluating Alignment and Vulnerabilities in LLMs-as-Judges,https://arxiv.org/abs/2406.12624,2024-06-18,2024-06-21
Growing Trees on Sounds - Assessing Strategies for End-to-End Dependency Parsing of Speech,https://arxiv.org/abs/2406.12621,2024-06-18,2024-06-21
What makes two models think alike?,https://arxiv.org/abs/2406.12620,2024-06-18,2024-06-21
From Insights to Actions - The Impact of Interpretability and Analysis Research on NLP,https://arxiv.org/abs/2406.12618,2024-06-18,2024-06-21
Learning Diffusion at Lightspeed,https://arxiv.org/abs/2406.12616,2024-06-18,2024-06-21
When Are Bias-Free ReLU Networks Like Linear Networks?,https://arxiv.org/abs/2406.12615,2024-06-18,2024-06-21
EUvsDisinfo - a Dataset for Multilingual Detection of Pro-Kremlin Disinformation in News Articles,https://arxiv.org/abs/2406.12614,2024-06-18,2024-06-21
Rapid Language Adaptation for Multilingual E2E Speech Recognition Using Encoder Prompting,https://arxiv.org/abs/2406.12611,2024-06-18,2024-06-21
Bridging Local Details and Global Context in Text-Attributed Graphs,https://arxiv.org/abs/2406.12608,2024-06-18,2024-06-21
Low-Redundant Optimization for Large Language Model Alignment,https://arxiv.org/abs/2406.12606,2024-06-18,2024-06-21
Attack and Defense of Deep Learning Models in the Field of Web Attack Detection,https://arxiv.org/abs/2406.12605,2024-06-18,2024-06-21
Reinforcement-Learning based routing for packet-optical networks with hybrid telemetry,https://arxiv.org/abs/2406.12602,2024-06-18,2024-06-21
Generalization bounds for mixing processes via delayed online-to-PAC conversions,https://arxiv.org/abs/2406.12600,2024-06-18,2024-06-21
PromptDSI - Prompt-based Rehearsal-free Instance-wise Incremental Learning for Document Retrieval,https://arxiv.org/abs/2406.12593,2024-06-18,2024-06-21
Discovering Minimal Reinforcement Learning Environments,https://arxiv.org/abs/2406.12589,2024-06-18,2024-06-21
UIFV - Data Reconstruction Attack in Vertical Federated Learning,https://arxiv.org/abs/2406.12588,2024-06-18,2024-06-21
Breaking the Ceiling of the LLM Community by Treating Token Generation as a Classification for Ensembling,https://arxiv.org/abs/2406.12585,2024-06-18,2024-06-21
Training Diffusion Models with Federated Learning,https://arxiv.org/abs/2406.12575,2024-06-18,2024-06-21
Mathador-LM - A Dynamic Benchmark for Mathematical Reasoning on Large Language Models,https://arxiv.org/abs/2406.12572,2024-06-18,2024-06-21
Applying Ensemble Methods to Model-Agnostic Machine-Generated Text Detection,https://arxiv.org/abs/2406.12570,2024-06-18,2024-06-21
MOYU - A Theoretical Study on Massive Over-activation Yielded Uplifts in LLMs,https://arxiv.org/abs/2406.12569,2024-06-18,2024-06-21
MolecularGPT - Open Large Language Model (LLM) for Few-Shot Molecular Property Prediction,https://arxiv.org/abs/2406.12950,2024-06-18,2024-06-21
RichRAG - Crafting Rich Responses for Multi-faceted Queries in Retrieval-Augmented Generation,https://arxiv.org/abs/2406.12566,2024-06-18,2024-06-21
Low-Resource Machine Translation through the Lens of Personalized Federated Learning,https://arxiv.org/abs/2406.12564,2024-06-18,2024-06-21
A Super-human Vision-based Reinforcement Learning Agent for Autonomous Racing in Gran Turismo,https://arxiv.org/abs/2406.12563,2024-06-18,2024-06-21
Bayesian Data Selection,https://arxiv.org/abs/2406.12560,2024-06-18,2024-06-21
Offline Imitation Learning with Model-based Reverse Augmentation,https://arxiv.org/abs/2406.12550,2024-06-18,2024-06-21
MultiSocial - Multilingual Benchmark of Machine-Generated Text Detection of Social-Media Texts,https://arxiv.org/abs/2406.12549,2024-06-18,2024-06-21
P-Tailor - Customizing Personality Traits for Language Models via Mixture of Specialized LoRA Experts,https://arxiv.org/abs/2406.12548,2024-06-18,2024-06-21
The Heterophilic Snowflake Hypothesis - Training and Empowering GNNs for Heterophilic Graphs,https://arxiv.org/abs/2406.12539,2024-06-18,2024-06-21
Variational Distillation of Diffusion Policies into Mixture of Experts,https://arxiv.org/abs/2406.12538,2024-06-18,2024-06-21
Unified Active Retrieval for Retrieval Augmented Generation,https://arxiv.org/abs/2406.12534,2024-06-18,2024-06-21
New Reservoir Computing Kernel Based on Chaotic Chua Circuit and Investigating Application to Post-Quantum Cryptography,https://arxiv.org/abs/2406.12948,2024-06-18,2024-06-21
TREE - Tree Regularization for Efficient Execution,https://arxiv.org/abs/2406.12531,2024-06-18,2024-06-21
LLM4MSR - An LLM-Enhanced Paradigm for Multi-Scenario Recommendation,https://arxiv.org/abs/2406.12529,2024-06-18,2024-06-21
FuseGen - PLM Fusion for Data-generation based Zero-shot Learning,https://arxiv.org/abs/2406.12527,2024-06-18,2024-06-21
On the Convergence of Tâtonnement for Linear Fisher Markets,https://arxiv.org/abs/2406.12526,2024-06-18,2024-06-21
Update Selective Parameters - Federated Machine Unlearning Based on Model Explanation,https://arxiv.org/abs/2406.12516,2024-06-18,2024-06-21
Improving the Evaluation and Actionability of Explanation Methods for Multivariate Time Series Classification,https://arxiv.org/abs/2406.12507,2024-06-18,2024-06-21
Autonomous navigation of catheters and guidewires in mechanical thrombectomy using inverse reinforcement learning,https://arxiv.org/abs/2406.12499,2024-06-18,2024-06-21
LightPAL - Lightweight Passage Retrieval for Open Domain Multi-Document Summarization,https://arxiv.org/abs/2406.12494,2024-06-18,2024-06-21
The Power of LLM-Generated Synthetic Data for Stance Detection in Online Political Discussions,https://arxiv.org/abs/2406.12480,2024-06-18,2024-06-21
RS-GPT4V - A Unified Multimodal Instruction-Following Dataset for Remote Sensing Image Understanding,https://arxiv.org/abs/2406.12479,2024-06-18,2024-06-21
Accelerating Depthwise Separable Convolutions on Ultra-Low-Power Devices,https://arxiv.org/abs/2406.12478,2024-06-18,2024-06-21
Adversarial Multi-dueling Bandits,https://arxiv.org/abs/2406.12475,2024-06-18,2024-06-21
Exploring Intra and Inter-language Consistency in Embeddings with ICA,https://arxiv.org/abs/2406.12474,2024-06-18,2024-06-21
Fighting Randomness with Randomness - Mitigating Optimisation Instability of Fine-Tuning using Delayed Ensemble and Noisy Interpolation,https://arxiv.org/abs/2406.12471,2024-06-18,2024-06-21
Adaptive Token Biaser - Knowledge Editing via Biasing Key Entities,https://arxiv.org/abs/2406.12468,2024-06-18,2024-06-21
RIGL - A Unified Reciprocal Approach for Tracing the Independent and Group Learning Processes,https://arxiv.org/abs/2406.12465,2024-06-18,2024-06-21
Insect Identification in the Wild - The AMI Dataset,https://arxiv.org/abs/2406.12452,2024-06-18,2024-06-21
Adaptive Mean Estimation in the Hidden Markov sub-Gaussian Mixture Model,https://arxiv.org/abs/2406.12446,2024-06-18,2024-06-21
Abstraction-of-Thought Makes Language Models Better Reasoners,https://arxiv.org/abs/2406.12442,2024-06-18,2024-06-21
A data-centric approach for assessing progress of Graph Neural Networks,https://arxiv.org/abs/2406.12439,2024-06-18,2024-06-21
Federated Learning with Limited Node Labels,https://arxiv.org/abs/2406.12435,2024-06-18,2024-06-21
Towards Audio Codec-based Speech Separation,https://arxiv.org/abs/2406.12434,2024-06-18,2024-06-21
Exploring Sensing Devices for Heart and Lung Sound Monitoring,https://arxiv.org/abs/2406.12432,2024-06-18,2024-06-21
PlanRAG - A Plan-then-Retrieval Augmented Generation for Generative Large Language Models as Decision Makers,https://arxiv.org/abs/2406.12430,2024-06-18,2024-06-21
Adaptive Selection for Homogeneous Tools - An Instantiation in the RAG Scenario,https://arxiv.org/abs/2406.12429,2024-06-18,2024-06-21
PSLM - Parallel Generation of Text and Speech with LLMs for Low-Latency Spoken Dialogue Systems,https://arxiv.org/abs/2406.12428,2024-06-18,2024-06-21
